"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"X76088_citT",0.00160520336954907,0.122300077844509,0.0241417890089745,0.00145594077852033,0.000199313147278679
"X76805_ynaL",0.0763952292285953,0.00641216143833151,0.00315582705879827,3.21874568124594e-05,0.0188790868389087
"X76214_galT",0.00215483268776722,0.00330803227224799,0.0705682913017028,0.103282701638631,0.0393498746710566
"X76544_fabH",0.0672085703574268,0.0215424015446127,0.00119443474652257,0.011803069902548,0.00509971895319744
"X79566_tamB",3.58565367956245e-05,0.00146205140762314,0.0121522463763295,0.214441552961676,0.0381559766002493
"X78831_livG",0.022636420866709,0.00427645816931828,0.136961897270351,0.000571510616759648,0.00527014005041171
"X76655_dhaR",0.0173814980681269,0.00723866375314422,0.0581157461848866,0.0113490686076741,0.144619162083442
"X76496_csgA",0.0490717374173304,0.013136803180829,0.00064702560356468,0.0624006943727755,0.0221832051278117
"X78006_lepA",0.059729025560613,0.0110796043184738,1.04687416812939e-06,0.0208985734363616,0.0700509553924659
"X79208_fre",0.00185919913420205,0.0337787627613845,0.000382056133253366,0.00325502976735195,0.0224167009237391
"X76297_deoR",0.0257648701168828,0.0255037887486662,0.0725019502284602,0.00199404998695355,0.00773395017324957
"X77702_menC",0.020289070058808,0.00540965006433889,0.0403546471913575,0.0146112397315815,0.112246807232189
"X78498_yqjF",0.00814885865244842,0.0585417552963042,0.00472971006454616,0.0368567755727046,0.0120122093182326
"X77814_ypdI",0.011882813572018,0.10866791785748,0.00406341121275037,0.0135484896409727,0.000108900845616401
"X77846_cysZ",0.0224341210867818,0.00850936497150179,0.0486676269337587,0.0692321339709941,1.2884045050071e-07
"X75981_allR",0.074847334680424,0.00105386234231337,0.0113513515142991,0.000688869849782984,0.0101519347108409
"X77153_ydiB",0.0536579182034252,0.0167304295214786,1.28983931810251e-06,0.0633737056647157,0.0293082221724715
"X78119_gutM",0.0592409580522982,0.0204190652478915,3.41054225699704e-05,0.00309471358057118,0.0119741811053393
"X76454_torR",1.92546934710995e-05,0.0765355215633064,0.0740272578649062,0.00914684053950638,0.0309079590480749
"X78951_yiaL",0.0344358092748005,0.00760149683996598,0.069202515155952,0.0139550785221783,0.00520691431855948
"X78184_ygcS",0.0470366213425024,0.0162947038248911,3.47634791479556e-05,0.000390811283430095,0.139335333463247
"X77225_ydjA",0.0536449357913052,0.0207408257341672,0.000287862237295656,0.00232080184317161,0.00266815892685918
"X79480_cadC",0.00692541465964118,0.0355915311586458,0.034223408689966,0.0793804503912898,0.0450542380632127
"X78851_acpT",0.016861361348786,0.017423929214932,0.0637813846171486,0.0237366031699751,0.00892986263134206
"X78339_loiP",0.0506272936401449,0.0216315330779378,0.00341251967098605,0.0574982227274583,0.00468235579961829
"X76149_ybfE",0.0499988920857594,0.0181885522658463,0.00502710257162366,0.0630240038501453,0.00791669672703336
"X78679_secY",0.0471457566521816,0.0287555842732084,0.0251563472689891,0.0148648021705878,0.0329146174637516
"X77454_yeeA",0.0571194474699933,0.000983825097522581,0.00906676599931384,0.0382847279478404,0.0098011535808077
"X78689_rplN",0.081113185547354,0.000704241100661513,0.00644455129452182,0.00090136285675059,0.000304647012779874
"X6354_hypothetical_protein",0.00243387682635311,0.0719668257748274,0.0159862809139959,0.0539902094235675,0.07913718526771
"X75658_yaeH",0.0709811154065508,0.0143250329340341,0.0164116688790358,0.00119669739163257,0.00886977067800342
"X77139_ldtE",0.0744191812222987,0.00287185796757527,0.0210774910304707,0.010193119934175,0.000803171533529999
"X77108_sodC",0.0826113275122009,0.000100629471631021,0.00752435810625348,0.000843589053761875,0.00779581412431601
"X77541_fbaB",0.0791622039644294,0.00697398128254133,1.08487011029963e-05,9.09452072042277e-05,0.00706108022590872
"X79123_asnA",0.00183570011810505,0.0231703262655505,0.0200760968112699,0.0120881592957038,0.00407630635578669
"X76203_tolB",0.00115652592434099,0.0788989630535361,0.0837010506957887,0.000160541458782352,0.00533530999703176
"X75905_cyoE",0.00694004470230501,0.0304939166205189,0.000735061306577949,0.155153126273956,0.0308522405990319
"X79341_thiF",0.00345411015325756,0.102974412340205,0.0152233355489725,0.011447957568201,0.0401069835886836
"X78677_rpsM",0.0677502535610302,0.0190759764887398,0.0222810790437735,0.00840956020224364,0.00248255184237517
"X75952_hemH",0.000696911332654087,0.117210231480953,0.00234175426333608,0.0269642829901703,7.12198687240404e-06
"X78964_yiaY",0.00810001717193764,0.11043606399529,0.0353402109760199,0.00056439212686427,0.00321135831930773
"X76683_narJ",0.00856395051316442,0.111740592196,0.00283612057548627,0.0196096241285352,0.00218413209173911
"X76129_gltI",0.061037624875639,0.0126378342958021,0.00859509063131471,0.0416092568989767,0.00388387444209221
"X76504_yceK",0.00474566470923323,0.0002888925140261,0.032509613680167,0.0424674555870443,0.00148666806308187
"X76385_ompF",0.0236603262470847,0.00369072551745244,0.0137845227657499,0.0186292593127648,0.11209202098911
"X76199_ybgC",0.0369508932066336,0.0337365204516992,0.00381758139440594,0.00148768888623755,0.0333151388078777
"X78015_yfiE",0.0263950024112429,0.092421441545773,0.000183674941694854,0.00899887682618883,0.00341525248292704
"X76292_rimO",0.072336370384906,0.00556661409471141,0.00451890212856742,0.0183357140011786,0.0170143009207285
"X78571_greA",0.062878140663013,0.00337633097238388,6.02226056588903e-05,0.00826427334062686,0.0996861960579935
"X4973_Putative_oligopeptid..",0.0378369416439675,0.00186207505268805,0.000205775932676124,0.00564891897080503,0.211062593183354
"X78088_ygaP",0.0286919118458255,0.0143907653250965,0.0424564353683659,0.0395550382408198,0.0269069671945533
"X75960_ybaQ",0.0617303868714179,0.0110560453872934,0.00730150781132937,0.0189196562857444,0.00717952217821145
"X75692_metQ",0.0356910819566898,0.0119078075395458,0.00541911833101628,0.041021966078659,0.000486013268911304
"X76071_entA",0.00320378589651542,0.086991710151288,0.0644010866079541,0.00191862552824869,0.0178836961981774
"X76710_yciC",0.012553649615079,2.57091383602295e-05,0.012716072256398,0.1949384752685,0.0431813408909343
"X77608_psuG",0.0608614013311894,0.00696511702604717,0.00488077714987766,0.0356068916029627,0.0185058680548658
"X75857_yaiY",0.0350003152658234,0.0332538933793107,0.000102020764338364,0.0200908685686331,0.000295150337484544
"X77749_hisQ",0.0346520296015214,0.0252179103714548,0.0924658745148019,0.00358943987342594,0.00113232710788189
"X76338_clpS",0.0432183491802857,0.0151451552226199,0.0784758048644303,0.00185844323430663,0.000594126686537259
"X78688_rplX",0.0786689290551414,0.00031153645965306,0.0129983002354238,0.00941297434928297,0.00519707799704194
"X78021_yfiP",0.044988563375353,0.0404826917543422,0.0205493334430224,0.00719070671470191,0.000523566515162506
"X79321_yijD",0.0375551262354311,0.000382181353849678,0.0843715403845201,0.000271048578040128,0.0130513329565336
"X77703_menB",0.000183768919276057,3.40416038082322e-06,0.144609226307417,0.00976549206182476,0.0147578787123506
"X79491_yjeJ",0.000598108042853632,0.0996010097106965,0.0490062334857597,0.0195738678165778,0.000360597265890541
"X78612_nanE",0.0265433852457476,0.00271404489807348,0.0691744292330165,0.0771188349630952,0.000179795264179148
"X79029_gltS",0.00286353251081257,0.0202767338573408,0.00311371681366279,0.193212810004367,0.00905861396951943
"X77961_hscA",0.00472688117790315,0.00426475144621525,0.0390235286625051,0.0173346348805582,0.0581660764157752
"X78451_glnE",0.0669641824373982,0.0065431492852094,0.0294300163174279,0.00135135847841271,0.00626024270694882
"X77646_napG",0.00440368680276256,0.0678489504652998,0.0924019442820748,0.00513123663868507,0.00392192943257387
"X78499_yqjG",0.0711670631450825,1.07033258503078e-05,0.00231075870489448,0.00560171242018192,0.0112377494753599
"X78277_yqeA",0.0224795835489711,0.0563629266613546,0.0252182863254576,0.00226043049602586,0.0572304004672662
"X79176_dapF",0.041418026559901,0.00248206302692235,0.00685361780188577,0.0417476099205065,0.00289455545973348
"X78341_speA",0.0279956339084785,0.0310115067377856,0.0199727244901923,0.0174584752403135,0.00935494371319394
"X78024_yfiM",0.0153192923570818,0.0841735313537799,0.00427025268253425,0.0539837766960253,0.0010414004019803
"X77996_pgpC",0.0770544306439222,0.000363463699520757,0.000617805519119978,0.000624667555989801,0.023611252229558
"X78180_ygcO",0.0134677019770058,0.00587724804258334,0.0221964743251744,0.0749252055836484,0.0188305850494457
"X75922_ybaE",0.0661409085511036,0.00512156487316544,0.00689443124276938,0.00794400833090745,5.45284863301665e-06
"X77259_yeaR",0.00797682525344479,0.0487551351066751,0.0999400267392292,0.0150015815689391,0.00187547811373915
"X79381_malK",0.016227473953747,0.000293177104455577,0.116893277929101,0.000142655788216879,0.0140947071320221
"X79407_pdeC",0.0706018879271918,0.00279161743730859,0.00280626011015388,0.0374504049778011,0.0166301899550043
"X78830_livF",0.0240470845550375,0.00376668566093647,0.103693040424281,0.0234061757836264,0.0221003172799718
"X76302_ybjJ",0.0267834652362073,0.00388518260449219,0.00374100518542007,0.0186865746733466,0.0541142798001577
"X78852_nikA",0.00890910431731805,0.0254426345811818,0.117962083946292,0.0134994714715855,0.00373496761460484
"X3214_Potential_molybdenum..",0.0583558148965628,0.0200416371723433,0.0112672783874329,0.00495215173181131,0.0172436247473639
"X3699_asst",0.0491592414148695,0.0419829086407034,0.00371973101899721,0.0257278143009206,0.00133056306584348
"X75498_thrC",0.00556159910702789,0.000931610895323436,0.0116452486413186,0.159718255344398,0.0181840156340856
"X77828_yfeO",0.0807715289909064,0.000276620560109395,0.000324322697548948,0.0196287100890102,0.00504504820593116
"X76907_ydcZ",0.0443737103088956,5.35585947588468e-05,0.0958799220813386,0.00601886299497479,0.0035999424156437
"X79117_atpB",0.0043183592666973,0.000261493839056651,0.156525249018178,0.0584081529400909,0.00222463762358808
"X78433_ygiB",0.00612751310076094,0.0339304491510409,0.0186977360993732,0.0453753782768099,0.0476352040875603
"X76196_cydB",0.00909273364509632,0.0916936378779366,0.00159613459602854,0.0335624358027923,0.00708863035787886
"X75900_thiI",0.0804662723995894,0.00707943197488308,0.00730140623053054,0.00278093892539753,0.00757576475623564
"X76205_cpoB",0.00189122285449795,0.0458950517020192,0.0609382689086596,0.00820086763363885,0.00632926656769176
"X79035_yicL",0.0198537993152239,0.0909132229260753,0.000738730164542803,0.0257684439463293,0.000416606780917502
"X76730_cysB",0.0428817304508884,0.0048474315961169,0.0431356047045011,0.0172045477520973,0.018731945876396
"X16625_epsH",0.0622396373980286,0.0274390544778648,0.00826347308246481,0.00770367877771924,0.01699262720754
"X77438_ldtA",0.0860653419118326,3.32499450001865e-08,2.31674921142297e-06,0.00801655073529006,1.60621550542872e-06
"X79364_metH",0.038199182802671,0.0124717282134295,0.00231504486539926,0.12425764881164,0.00398355055777015
"X78744_tsgA",0.050018669109783,0.0583315223891207,0.000306166661516417,0.00146011478599563,0.00192867776339623
"X77133_ydhW",0.0509182377897792,0.0419495949742897,0.00606192797497277,0.00646285632878099,0.00456853789044612
"X75612_acnB",0.0135555643829909,0.0653468188588349,0.0592690635964824,0.00998659639607591,0.0137634522198987
"X78301_sdhE",0.000376068993734313,0.0312129892557135,0.0197462972640132,0.00313884541997375,0.0125836173888725
"X78648_fis",0.0728956155326237,0.0146970716929083,0.00264972624827276,0.024261295211218,8.38800704720358e-05
"X76514_dinI",0.0088367942594265,0.000138939637718194,0.001173114390538,0.0293896066519446,0.205513166122113
"X79451_phnC",0.00156500692049849,0.11542923112731,0.026845332123473,0.00415624316100448,0.00507827822774914
"X75704_dnaQ",0.0515298430844546,0.0114083884150762,0.00211670192802953,0.000757233287875962,0.0131983717617065
"X79584_treR",0.0253147631547561,0.00975660373365635,0.0960449763880657,0.00424289885340531,0.000158997798527337
"X79605_yjgR",0.0622688702795409,0.0151713742691204,0.000457193762467314,0.02837352541495,0.013833450400758
"X79188_recQ",0.0442019910151592,0.00447450577716047,0.0140739352400002,0.0830218373244825,0.030688161235351
"X79525_rnr",0.0333582758547889,0.0672459322784847,0.000220023868194087,0.010971949140524,0.0221406814839062
"X75950_htpG",0.00524544353020677,0.00398583893506634,0.0908638499836184,0.0561678953725343,0.0051395882431461
"X75935_maa",8.64118242747787e-05,0.102715402013719,0.000471588238302717,0.0290345361242884,0.0612373993372833
"X77668_yfaQ",0.0587134591051028,0.0121615859286677,0.0016318773929098,0.0268493728877718,0.0181139111300004
"X76186_sdhA",0.0297485096693687,0.0567701475282507,0.0543297619907386,0.00201206198102713,0.000381373634017493
"X3667_Ureidoglycolate_dehy..",0.00339599107619255,0.0958326125581494,0.00609087405883025,0.00174376265987342,0.0341961210411815
"X78946_malS",0.0292333065356429,0.0234254324712774,0.0114667519731451,0.0223399808625836,0.0161417357340194
"X780_Hypothetical_protein",0.0103114740857123,0.0060868197071259,0.0081512615854808,0.0156431954295695,0.274742277523561
"X75690_trmO",0.0163821793651025,0.0458657632264512,0.00399174929377055,0.0209821225916007,0.0477990706052666
"X75591_lpxC",0.000119649102332458,0.12400394641858,9.40355175585766e-05,0.00281192861558213,0.0338466195531273
"X76533_flgI",0.00471184317949916,0.0223971572632223,0.087067933597001,0.0124338269637955,0.0247930886245792
"X77121_purR",0.0263918891561453,0.00125285013656934,0.00111910670601965,0.168193779810343,0.000143538502579509
"X79173_cyaY",0.0138822925782166,0.00147228946847845,0.0340129417285471,0.00177625854964746,0.0023709387576058
"X78361_yggN",0.000430114403743638,0.000131289627337439,0.0293574158350813,0.131427212452742,0.152840019498511
"X75608_aceE",0.0392261613522832,0.0524088615379834,0.000557462601673279,0.00388194028542919,0.0394179395073547
"X79697_yjjB",0.00559179152688143,0.0276622300601583,0.0176110225991001,0.0153946963266469,0.225467746043665
"X79133_hsrA",0.0189917586283146,0.0123341672276439,0.00767062328289871,0.0109606089053361,0.22480841852171
"X76154_potE",0.0129214118464927,0.0881545349145532,0.025379530829413,0.000683428096930484,0.031440387176384
"X79013_rpmB",0.06895838372261,0.018501101266665,0.00643589709266627,0.021053511055101,0.000704031642168538
"X79531_yjfM",0.0518131191101561,0.0373268826097451,0.0113704851273322,0.0241650256357882,0.00106106032088143
"X79695_dnaC",0.0106251376163562,0.00398467819344447,0.119018919253852,0.00563913907921971,0.00868141703525713
"X79714_deoC",0.0134938572606046,0.0377073472484707,0.0555342979385301,0.0331241375232701,0.0127434930309529
"X79179_yigB",0.00471876146297101,0.000664892416395694,0.00229867141397181,0.0207865709675909,0.0900791606381106
"X78555_nlpI",0.00591355077346776,0.0960322738613897,0.0602643911178728,0.000145835916354874,0.00236728506109318
"X855_Putative_conserved_p..",0.0505970427627843,0.0402496099071399,0.0043175438393874,0.00451008970114987,0.00129667790541347
"X78511_tdcC",0.00467531573628363,0.0721023699780454,0.0872508096523297,0.00485958011733552,0.0046874953378879
"X76296_dacC",0.0697137541087828,0.0128910650922598,0.00122968582028357,0.0268328161214126,0.0181559025872421
"X76325_ybjS",0.0556244426309263,0.00469877853532921,0.000198023251480866,0.0120941731988024,0.0971059830578999
"X75679_accA",0.0148465922698526,0.000171651215845019,0.0125197136066438,0.00988275972150308,0.337350728735763
"X78621_zapE",2.618639404099e-05,0.0209922040186044,0.0109120967815546,0.039988583715288,0.00110566450285298
"X77441_cobU",0.0329702828175061,0.0371410044985335,0.00538688544952143,0.0872029680665291,0.0057968395299204
"X77124_cfa",0.0743519477265989,0.0103119263260672,0.00802318057317956,0.000135329027589354,0.0273248307323096
"X79396_qorA",0.0790850865164119,0.0077008353945326,0.00619463690822709,0.000847187461174786,0.00566885285587197
"X78491_exuR",0.0518517420053592,0.0421776806218855,0.00262829901639039,0.0170264073887458,0.00833318956973853
"X4822_Putative_citrate_per..",0.0284884384293849,0.038386681842794,0.00938310399811562,0.00876913696953821,0.130039048523915
"X78136_hycC",0.00726692128989347,0.0830595398658359,0.0274970529909429,6.17590258202337e-05,0.0978223497208677
"X78236_ppdA",0.0650042498210168,0.00803113592149118,0.0103488554323397,0.00735452621186553,0.00134482775141159
"X78421_qseB",0.00466899662186271,0.000272553562973591,0.0532821413696674,0.141536165697179,0.00750083503154927
"X78561_nusA",0.0480816001226132,0.0252468173568478,0.0301638538230185,0.00166776117966003,0.000858447040326515
"X75781_ykgM",0.0033918326550594,0.0817539353220569,0.0216962991254825,0.0725983287709689,0.0035130035036444
